ProteinGroup,F06,F01,F07,F08
b98a9742-50ee-4312-bc5b-17a113873f66,188,168,366,82
d35a1843-7b1f-4c21-bc7c-ea88be96f293,136,296,284,88
d8a3d31d-2991-44d1-a80b-9dfb263b641c,204,170,418,12
87f39807-0252-4d4f-85f3-4771af5442c1,142,282,306,72
79b0f0c6-e7d6-4c79-9a03-85e4f70e7c08,130,366,222,84
0d0a1b50-c189-4213-bbea-2460da933d22,232,144,390,36
866c784b-0b4b-4f03-8bcd-5a27df6e87a9,152,266,300,82
fad0aa65-9648-4524-be5b-68b8b3cd12c9,206,186,370,38
ba0ad5f0-f105-4c40-8a67-63e37cb159b6,174,208,350,66
d1349dc6-cf8a-448b-b7a2-dd3e9af1d202,144,296,274,84
46a7fa4d-9bb3-4639-afd4-d230716eca8e,172,318,266,42
3555914c-df3f-4d47-92f1-56e28cb3bd33,218,136,396,48
9b3d4b0a-bdff-439a-9d75-9eec9571b38a,142,238,320,96
477ad36f-3837-4897-b139-6d1ddd1d0dbc,218,130,398,48
01ca16ad-8a1e-45ee-86a4-ff7662b568e8,172,206,270,144
2143b90c-aab1-4acc-b949-de2356ab37f8,144,246,314,88
12f10702-f58d-4879-aa69-37f05bcdf27f,208,180,370,34
1c40066a-e87f-4a53-a8a6-2f001d5dbc47,222,134,380,54
9876cd97-e73a-4f2b-bc9e-595087ee1f39,138,248,308,96
6c1cd7db-ed7c-4c86-bba7-bdb22d2e5554,170,196,350,74
1ca2a5ba-3bb0-4efd-8643-9faaafd92ae3,188,146,382,72
8deff46e-c239-418e-83f5-b6fb0f9e04b1,172,150,326,140
48885bac-a4bf-425f-809b-405abf6c4029,122,364,264,38
eae2ecd4-3bd2-435b-9997-46476e7037d3,220,124,396,48
c953f95c-8f56-4615-b183-cd00a49398c4,186,192,366,40
0bfe3423-98f8-4eb3-bdbd-acb4b81895d9,208,186,342,48
44dbaa5d-297e-4f8f-abc2-443cd0af6bfd,168,218,306,90
57079790-9203-4dc7-89d3-84c15a0a74f2,134,288,274,86
e36ed209-9c02-4c59-ae9d-d6c3979028ec,222,152,362,46
13b3c8fa-8a73-4416-800b-274788a1d1e2,210,162,356,52
2675d5bb-6930-4663-8132-91fbc39d92db,136,224,324,96
26028ae6-7c4d-4858-9a76-9aeee7fe618f,180,192,306,98
c44aeb3e-228e-46c0-83b6-4a19ba191158,166,246,294,70
f593955f-a710-4d70-b9d0-f1bcf2628043,220,116,396,44
eae96cba-98fe-46b6-8e6d-d63cddaa9f88,182,230,288,72
31b6c6f3-9345-41de-8e1d-ce2040bb9aa4,142,92,302,236
395bad61-4c6c-4eb3-ada6-c82a30ece8c2,124,352,218,76
ff375d35-5ca6-4b7a-a04d-3be47fc7a131,154,96,298,222
8e8262b8-6107-4c70-a16f-03d4e5e77841,184,102,366,118
fe68f327-6077-492d-8280-fb37591871b3,212,196,298,60
18a1c528-a4df-4afc-b4b3-10c57a26dd92,124,282,252,108
e3c77559-2e6f-47bc-b748-6dd215497997,162,210,314,78
d9c7e1b1-dd23-45d6-bc97-0b9531b847ec,148,284,264,68
727a4880-a6b2-433c-aa84-f8463f3c9b9b,178,278,204,104
72de534b-0d32-437a-ba78-0bbbb69d5c99,124,318,266,54
29f3a184-9992-411b-8731-772d81e6e4f2,152,124,410,74
54302a8a-f2c1-46bc-bcfc-cead70d64b7c,108,320,228,104
35eb7d81-75a3-459d-b2bb-7a3d04541357,110,304,234,112
1115f1a2-77e0-4373-9841-6c19e85ce401,160,154,388,56
b4783826-7041-4668-8dfc-d7f1787ab904,78,280,134,266
325956e3-8699-4b3a-88c7-6d519622af67,116,112,380,150
159fabf6-f97b-4b0d-bc84-a94d0f41b117,118,256,270,112
bcf26330-a4be-4754-aa1b-5d49158a707f,92,352,204,108
3daeaeff-c97a-459a-952f-36a384ed8255,170,86,400,98
c7476af4-e8b2-4895-b003-225805d7e299,192,150,358,54
8a73affb-e22a-494a-892a-6bd2da9bc2c5,110,320,206,116
503d6630-72f1-4ecb-b9f5-1411fe0e07bf,198,178,326,48
f9586015-6f6d-4402-8a6c-39365463397f,132,286,294,36
dd34defa-7600-488d-96c2-ad41e4438b3b,146,296,286,20
207e3169-8f0d-4af8-9fb9-cd69b6daca2d,100,398,168,82
71a4c9f9-1b8c-4e71-b6ce-35bcd85e6a70,134,282,282,50
7fad48a0-5946-4ec5-8bb8-45e10867cb22,112,304,284,46
37b33912-0590-4d65-aade-8ecf850de9eb,158,222,248,116
f412d656-b6d0-4489-befe-becc4b7ca131,130,218,292,102
3bcaf021-d95c-459c-af96-940a17065beb,194,156,332,60
79f63495-867c-408b-991a-75cf2558aa7d,218,138,352,34
7b686a5c-af4c-4f7f-bd44-d1cd5cb1da0c,188,158,280,114
70e7cdb5-799e-4de8-bea0-3da13b833923,146,100,244,248
13f0cce9-2c9e-4f2a-b24e-36af9ca69c51,106,366,178,88
96420253-c2a9-40c0-9ac4-1b90b3aa626b,196,106,378,58
fbecd4e9-3d3d-4e88-a8ef-39237319450e,142,204,314,76
e8965b22-6db8-4e34-a2ea-7b4ff0d4c808,180,196,326,34
581f0685-93f1-46b3-8f20-4a6e86cd8e0e,156,216,314,48
5746b986-33f9-4748-ae9f-2339a6884ceb,172,168,344,50
9592e279-145c-4ffe-87ab-913e6e54def6,82,424,176,52
7a39020e-f19b-4d6d-bf5c-eb4d2c70e1f3,202,146,340,46
b9af5669-dcec-47d8-95f8-7a2a5ddd74e5,166,214,278,74
82d32d74-adc9-4c2b-b453-eaf3aaeff3dd,170,156,332,74
0366f107-858e-4e3e-af91-eeba2868bb66,198,166,336,32
7098f458-e6bd-4f1d-83de-4e92ff373053,40,486,96,110
3e47a735-1fe5-4dd1-b061-d3bd89c7b635,158,122,444,8
7a5d27b5-da9f-4272-a8fc-43453bc6c4c3,164,174,316,76
ce6787e5-46cf-426b-a243-1734a96aa09c,96,384,174,76
9c7f810c-a579-4301-96bb-46110a538d11,144,174,316,94
ac5fe215-b9de-4a92-bef2-8d43893d7fee,132,232,206,158
f127da6f-ed32-4d80-a49e-6c78cee38165,194,132,348,54
22f19451-6e5b-4830-92ae-65b76526fc49,202,140,330,56
17280b45-8404-4206-90e7-10aa7fc3f333,160,182,290,92
22ce3158-f546-476a-bec3-032480ee9536,144,132,376,72
30ffbc51-be69-428e-8c3d-07ce0088cf55,102,332,192,98
9af71647-236d-46b6-a089-2b13232544cb,166,166,314,74
3ac1a3df-ed8b-4302-983b-8069375e563a,110,328,200,82
6985979b-9585-4908-8804-96eea4fe8707,126,266,164,164
c8a601c8-cdd7-44e8-885a-c41b41597619,160,254,240,62
84feb2ee-3564-411a-9762-6bb0e92cd5b0,136,164,278,136
ffcb801e-9825-4313-97ce-085cb0a47823,132,218,270,94
e365002b-d0a3-49c9-b146-03f57b625c5f,120,186,362,46
1489dc2f-96ac-4064-959a-811ae881b24f,130,244,194,146
818f38d8-9dde-47d1-b647-9ad1d5b369bd,148,190,304,72
db054c32-f143-4036-b01a-4e4ba9405c7b,210,130,336,38
636ba539-3165-489c-8bef-0bcae85f9811,168,18,450,78
9a790474-1a0f-4cb0-899d-d8b6bf5048ae,168,172,316,56
557bd8dd-6b79-4656-be9e-9fbbd74083d2,144,334,224,10
dca13d8e-1865-4a9e-a09d-7eaae423fe3b,148,192,300,72
e43d652c-3bd4-499a-99ba-35b15204c322,182,138,330,58
3b695683-2463-43b0-9774-c1d8a4faa8de,132,260,274,42
37229cab-cba9-4c9d-9be9-68f348db736e,94,308,180,126
a4f4e985-c9ba-4d12-86e5-f55cdf63d711,102,248,214,142
9e40a0ae-7f37-49f7-bd91-6b24c9efb63b,150,194,302,58
5563255a-25a9-460c-8699-15342cf433b9,194,134,332,44
74d5c259-97e4-471c-a650-106488be9b90,200,50,406,48
4f66ed19-fdf9-4a6b-897e-0bd9788b3653,130,108,298,168
83930834-4f5b-4084-b6d4-6b1eb1193cc8,174,154,326,48
79c239e6-cd77-4b85-8ad5-6fa2df57498a,122,200,204,176
f1dbffc6-9186-468b-8493-4848e506399b,174,182,336,8
255308fc-1460-4a2f-b59c-bcbe18ee1261,164,194,312,28
d55d00d3-9e3a-427a-913a-dade01849b3b,152,160,316,68
d53d2e2c-bc18-486e-8fb8-aee24e6c33f0,128,208,316,42
a5d1c19b-5075-4bd6-9e15-2adaa4bee51c,170,172,292,60
b1069d89-410f-4c6d-bef9-878d707696d5,118,224,248,104
6e079551-ad63-4050-b12f-f1f863b64ee3,190,140,324,40
1e3c49cb-6cd7-4a1a-a3b8-7e802c535221,186,132,328,48
960ee859-9440-4773-b3fc-adebedb89da1,182,142,320,48
990c32cc-9fe8-4e3a-a58f-593b32a418fc,112,310,218,50
7496f019-1fcb-4941-8a48-4eba13b95a3f,100,344,184,62
102cd045-ed63-47a8-b5af-691f95fb22d3,168,196,300,26
94f31a22-d644-4ba8-9e7d-5805193b8d7e,190,138,322,40
a25a2ff9-85e7-4925-a1b7-fa72f8390f08,112,282,234,62
d8c1e3d1-b006-4640-97e1-ed4511d8dcbc,96,266,266,60
4bd434f8-bd96-43ff-b54c-6ba93304fb91,172,170,294,52
1b2e51d6-90bb-43a8-8bdc-d19025c03678,142,192,282,72
4667b8a1-d474-435d-80fa-6494d51f2328,144,182,320,42
f25016e5-38f6-406b-bf2a-ad832570dbac,144,164,326,52
d2b4187d-7f7e-47f9-8f3c-a85d51b682a3,196,14,338,138
5ec9670c-f919-4078-942e-4cfeb76f0ef4,132,214,276,60
72c9abaf-68c6-458d-9abf-a98b0a943ccd,126,182,252,122
a9c13e90-2a75-49a5-939c-68aba6abe8ff,108,214,246,114
a372e8bc-49b0-4692-87d1-5d1733bb82be,100,174,256,152
a4e86254-073d-4acb-ad96-328161cf8d44,106,338,192,46
cf16f7a8-2734-4c9e-99de-460fec0b30ad,104,308,226,44
03329fb8-1de1-4539-81c7-10525b3d68f8,126,116,402,36
39e51b0d-e6eb-414c-a39c-46455229c070,128,284,218,50
400279ae-5d0a-44bb-a286-cb0874f011f7,164,156,304,54
dad21cd9-636a-4162-a43e-ac26666b563e,138,54,252,234
4f1908df-e1f1-4077-a0ae-82a3a46c7594,160,152,340,26
217160b3-7075-490e-8c86-f10d2805778c,168,144,318,46
90ba833c-6716-42d4-b79f-a9d6094ad92a,158,138,312,66
8800243c-8fe8-494e-a986-de538d4f101a,110,328,176,60
b8cef865-e8ca-4e00-828a-f534789afd50,182,146,300,46
d8a01c13-ab2a-4f7e-baae-b2b9041c69e7,106,270,240,58
9ee2f8f1-450b-4a12-8b1c-d992839e4f9e,166,196,236,74
fefd0849-e646-4d0a-ab7a-c7b71c8586a0,144,176,286,66
96e28934-015c-4ac5-ae12-eb118bd45ccf,132,216,268,56
991ca17b-9543-429d-923a-2103482077f7,138,210,274,50
269265bf-7675-4e57-8568-f95c653e9870,118,228,202,122
5197ae0f-9ae0-4947-8c27-a8eb6382ce5d,118,184,284,84
8c1c0c5e-ab37-4e17-86af-b95205254008,102,284,170,114
d9635bec-c1cd-417f-beae-a9c118cdc264,116,236,232,84
7eb5d179-6574-4206-bae2-45800c1cde5e,98,324,188,58
78e66d92-d1fc-485c-8bbf-4713343a2983,114,236,212,106
f7be3ed2-e171-4ded-bb42-30ce3eae8e0c,152,188,260,66
dd7d9052-e2f5-4a07-90fd-68af65ea4dd9,136,196,260,74
705ac739-9b92-4d11-84e5-0a61d59cdeb9,122,238,238,68
c92dacd4-ec53-4903-8aa4-d6c0b32bdc58,130,88,410,36
3f8cf66b-ba1a-472a-b70b-f2b6528bfb53,118,216,234,96
0a7eaf6f-e806-48cb-9a59-7c99ba8840b4,156,164,274,70
1c52e756-08d3-4952-8749-a9789b7eb879,160,82,370,52
b6d38990-7bc4-41f8-baf6-cd839a7e3411,198,36,394,36
045d3769-143b-423f-838f-4caaaa362eaf,94,326,186,56
31783578-dd36-4266-b9ec-be6ae415ac0f,172,132,312,44
339a6d96-9a3e-4b4b-a1d8-3cccb7deafeb,130,196,228,106
80d661e7-ddee-4263-9be0-4845e94b7d37,176,110,342,32
3f6985fa-7623-46b9-94ba-4587d3996c21,182,118,316,44
084c226c-9642-4e2e-a29a-e73ef345b992,108,248,248,56
60ea05c3-4f0e-40d7-a276-378b795dcf54,164,186,236,72
2b24e5c7-b701-49fc-9002-1e881ce23410,146,228,238,44
06989ab0-97c9-4a80-a034-8d4a9f126703,140,196,236,84
d80f3b8f-f4a0-46c0-af43-0f9512a3c776,130,150,322,54
b7216a33-428c-45b4-82eb-782405d092ee,160,148,310,38
3757cf4a-1be2-4e7c-bf57-41615348ea1f,206,68,358,24
af35f1c0-6c48-4f3f-a344-ef2c29c2521c,192,50,390,24
b6fc1c1d-add7-4f93-a107-7e1745a15e51,148,168,286,52
ef0e80ad-5a37-4e62-b081-6937b939066a,106,158,304,84
115dcd92-d11b-405d-9fe5-27b7c9b806fc,136,160,286,70
92faa68f-8a02-4cb1-8cc7-adee555f43af,158,256,226,10
2ffe026e-9a2c-457d-96f7-edad7a62bdc6,142,170,270,68
ed58eec1-be03-4e50-948d-a7256003c95a,118,134,282,114
8961b406-f602-4e25-8edc-2c49f28b9a46,178,124,304,40
8bc3eaa1-5ce0-4c9a-b717-7ae18a73c88c,148,178,266,52
050f6f3e-d8a9-4241-be3a-9117679ef268,164,156,236,88
09d3fc6b-0feb-41e4-9630-93b09632fbe3,164,160,294,26
248bf805-9d9e-419b-9ebf-701dd44e9427,138,86,328,92
9199803f-2d29-4722-ae4a-ab9ad2cf96bb,110,222,262,50
74000139-e680-4283-84db-778cfa4ff27d,158,148,284,52
affc2b4f-cfc7-4403-b682-c3a88adc0323,128,214,206,94
b0d42710-6a7e-48e2-8eb6-a2f74482bd24,94,340,154,54
a8542398-2915-420e-969b-d9d10bf22117,140,118,332,52
159b107a-8249-47a1-a32f-b037893de947,144,220,242,34
6ae8bfa0-9342-40b3-9e1b-9030a52ad8bb,132,260,202,46
9feb35a3-4798-4575-a586-e987a90fe666,138,140,296,64
de45aee4-703f-4ca2-9626-d4ad06c89e50,162,132,288,56
7da03926-18f7-4855-99e6-1ad23aa58d36,154,88,334,60
12b4b6b6-d04c-4f6e-8d3a-20e16cf0afd1,94,62,310,170
afeba62e-3c05-427c-8a1f-480672887cc6,130,168,278,60
59c8d2df-33f3-47d4-b1f6-a34ec0ff5d2e,86,316,182,52
0f162996-362d-4c95-a2e4-83dbb28d4538,182,110,316,28
78792909-13f6-4db3-a463-9ebefab4cea7,120,204,256,56
7d276a65-7499-4e09-ae8a-9cf29d214032,126,190,224,94
94ab1d8c-9137-46c9-a992-3f7c2b1c56e6,124,86,334,90
af4c0232-93a8-4d23-8943-bd7fcd84c01f,110,280,178,66
e317837b-4eed-44c9-83a4-6081a79f94bb,170,132,282,50
7b7887d7-0ecd-4ea7-9c32-2c4bd4577210,146,60,384,42
a4959dc6-d28f-441c-a758-3a756cde2e1e,114,222,200,94
46b33cca-b283-41ac-94d4-e0dbbd041c5e,128,212,188,102
d49ccf88-1fdc-43ef-8460-8acdf1c1f1d2,150,170,254,56
38a04c64-741b-4295-93ae-0af1a9ff1ab4,160,164,278,28
de79f402-72aa-404b-be6a-7a0c7376a036,152,172,290,16
d1fb801d-c0de-458c-a5c3-ed0c76f8079d,72,232,128,198
203519ca-224d-40f6-9038-d42ad0b73b59,108,172,312,36
5f788e17-9020-47d3-b659-3ec92b1e58ec,160,82,282,104
d8799e2a-9889-446b-a2d4-42ba22afd761,138,94,222,174
17018412-4b74-48ed-8580-4608a08940c2,134,182,246,66
7b0ab32a-9335-4353-b98d-e70cccf2fd36,116,174,272,64
20d5f022-422a-47f5-b1a5-188364cc0378,108,222,198,98
bf5d411e-c4e2-4a20-ac37-8a61fbf9c1e5,124,174,192,136
92c2bf80-36f6-40c7-9d98-68ac1e11a3a3,140,82,350,52
b31f8f5e-ad8a-4539-a844-1cd4ce361634,172,44,324,82
afb95024-dbf5-4e87-83de-ae493b66bc60,142,116,296,68
41e3cd18-647f-490c-8aef-5e032e9fe51e,128,144,294,54
d236aea3-2dd6-46ef-8952-8ca7ad531077,176,106,298,40
3f7ce09a-2a38-4df2-a6cd-e7305169d2f9,140,166,248,66
1cfe817f-63c4-459e-857b-651c913962a0,166,70,358,26
fc10a553-cf72-4d4e-9bda-6a227d453064,172,116,294,36
82ba50a9-4271-4582-925f-70aa498369f2,138,132,276,72
b514a52e-78af-4b31-bb8b-741acb1277ee,130,94,220,174
1e7232d8-877b-4a9a-a0f2-8b2035f4f555,146,194,252,26
c94166d6-c607-4a6c-9a2e-7d4d2684438c,132,168,256,60
88ca8f4f-e8c4-42ea-8371-e0409e8bcc7d,144,136,244,92
5ce19525-9707-479f-a5ed-070c81d89dda,136,168,236,74
b93b6151-8911-4b46-a6db-49cc46b7ef9c,110,166,230,108
6cd6d57d-8e5d-4aca-ba44-29d8d44ea520,124,170,268,50
b1cbf7a9-975e-42a5-927a-a80729ecddc6,134,182,252,44
cefa8fc4-a313-469e-9ff2-82487665464d,128,112,328,44
e3343692-8fea-4cb0-a4ea-eea32e93d6d9,104,154,224,130
04d595eb-d478-4f5f-8417-72cf9e043895,152,160,272,26
28f8c9ea-4fa6-4864-a432-c5848ca88ae5,168,98,330,12
8988bf5e-2c4a-4aaa-823b-7304d8c77cac,136,100,336,36
2f9873d4-33fe-4818-9f46-1fcbe44e6200,98,214,144,150
db62a3bf-49cf-4de8-9483-b815e742bf00,20,500,46,40
7d017b97-b3c8-443a-8bf9-30110c89aebf,120,254,188,44
3fc35d94-317f-412b-8b13-684767756a33,134,150,290,30
3aa3fbd6-9faa-4ab6-9aad-fbe83af33130,144,182,252,26
1d418cbc-6466-4ef4-b3dc-7e467ac8c247,146,126,286,46
909a14cd-1b67-42ad-b5f3-1792e08fb248,154,160,264,26
2f824fa4-6667-4cd4-8c2f-77a2debd0cda,204,54,338,8
8cebb57e-e70c-45de-8b26-d09c598639d9,34,220,60,290
134d2ce8-f3fa-456e-9d61-142ecc2bc93e,66,304,166,66
9cb7aef1-1027-4697-aa49-07d5778fb13f,114,238,208,42
f21c06a9-81fd-4812-a9be-18f3dac2650b,128,156,276,42
4766bd9b-4abc-44db-abf7-c6c0687e22b2,166,100,288,48
86c88d1f-ad3b-4362-bf07-01c880d625b7,138,140,258,64
c1c5547a-60cb-4239-9d6e-6cc997d75f63,96,134,286,82
6f22f04a-1561-46af-923e-a5807d36ef84,110,214,204,70
2f4b9ab1-ecd0-40fb-8c96-04de216cc634,144,140,244,70
470f52d4-5f2d-4b8d-8ccc-6681390a260c,96,28,306,168
a099ab8f-2dc8-4340-bd25-7f99f254b5a4,122,196,200,78
cd07402f-c5a6-4994-b854-0cd2f21fc39c,54,196,116,230
ad6b67ab-f98e-4aca-80e5-0b1ec59224fd,144,136,244,72
8b9a7498-57eb-4370-b94d-29c304322ea1,90,256,188,62
257a920f-1208-4b8b-844f-b7273addff9a,144,174,250,26
2e02768b-ca9c-432f-ad4b-4f41fe1ba59e,74,340,118,60
e42faeb3-9f42-4c76-be62-aa4e295f096e,158,90,266,76
8d3c3b64-37e6-4e40-afae-906c6e063f56,116,186,244,44
4b5c2f10-a00c-40b7-8334-a1efda3f5282,96,174,192,128
c50560b3-8592-485d-ae0e-c8375526088b,76,320,176,18
5f9ebce9-a2da-4f98-8286-03bf696a2657,114,178,192,104
070fc37a-f5ee-407e-bd00-ab4fdbeab480,88,216,208,76
10cd005b-55ee-44a6-b225-fe085f9c6f0a,100,282,170,36
362df97e-0639-4ae7-8f55-cb46a96e2eae,152,116,266,54
e7ab2a35-f7ce-40c8-9e9e-069296ba20ef,168,92,294,34
43e3dee9-43a6-49cf-ba0d-8a2a40caca1b,114,210,240,24
0cbef82a-3d3d-4f23-b1e0-bba3104d2bc6,136,80,290,80
4e2fbf44-f4eb-4334-9854-ce2e4ed5f25e,152,56,300,78
0770727e-d68d-410e-bc63-89f6e1fa5ada,118,180,270,18
10e7fbf5-6805-43e6-a5e5-4d995f1e613e,108,226,218,34
950062f9-cafd-4e2a-84f2-43796d9e1eed,112,268,194,12
f4b74f0f-f6af-4225-b2b4-fb25a5d40093,140,62,322,60
7a438c7a-40d5-4d4f-a793-29c83f13dfec,100,208,186,90
fb40eeb2-de9d-48d0-8b40-8f2f26c8aeee,128,156,236,62
3fc0e503-a92d-4d8d-a459-ded8cb7418fd,132,192,216,42
56dd1697-6ad1-42de-8a33-17a9ebbdaa24,144,118,260,60
c0abedf4-077a-4bec-b50b-6e4c07b08d1c,116,152,230,82
6568013f-6675-48b9-9cb2-7aa567ab00d6,102,186,206,86
05189e4a-050f-4cab-af5a-6f89d1c0d915,86,338,102,54
85bc74ce-3cec-4238-8d6e-1bf09efedfb2,116,166,252,46
fbdf5114-7c17-4d57-91cd-736136b7e64b,128,146,258,46
497e8165-188e-4335-90f0-344006f58d9b,102,196,224,56
63595ac2-6570-46bb-a14b-9b5f1d9e9ac1,120,150,246,62
1ddd4dcf-5f1a-49fe-b576-a50bff272c1d,120,176,232,50
3543cec3-62e6-4af0-9b3a-a7ab928355f3,192,54,324,8
f817bdfc-4a9f-47b6-a366-17983faf327d,74,262,182,58
ecc2a48e-1991-4369-89b1-774320fb56b7,122,144,276,34
8dd05395-97c4-40be-be7a-e621e987b1e5,106,266,190,14
e6779756-e89c-4370-8bd4-049fdae772c1,132,186,194,62
7412c1c6-699d-40ba-b813-736e7cb9e6c0,78,304,166,26
d47b32c6-2111-4f6f-a8fe-dede5c2aa6b7,142,126,280,24
28431252-6002-494a-85a0-33510d638cf7,142,96,300,34
c76875ab-f456-4937-b9fb-2411fb2e245b,140,126,264,40
33a7b466-008b-453b-8de0-936253cea86d,132,156,214,68
8c8cdaea-6823-4115-a209-68197a0e3d2d,130,182,208,50
7683e90e-e663-46d3-b6bc-d1f19f8f5c6e,138,138,240,54
de38c504-fb04-4c1e-9654-359cf061c0d8,94,274,168,34
b33293bd-7cbd-4e3f-9a36-08d44e6d8f6b,124,142,268,34
4b4f985f-48ed-4ffd-b872-8cb384345a15,132,198,204,34
25861138-85b9-4d37-b4db-b601369bf970,124,144,266,34
375a792f-0f75-435e-aca6-752605ca9c10,90,236,186,56
3ca0c3d5-d724-49d2-84a7-b486b1973f8c,116,88,332,30
a754ea4b-0390-4cfb-9a36-2527544d41a2,90,122,266,88
27494a0f-f048-4465-8603-8364ed405a90,112,124,274,56
0ab62693-5270-49b7-8bf1-f56686c0ca0a,96,264,162,44
096f1671-7c38-48d7-833b-83f800b9d82b,164,116,260,26
76710a0b-5662-425f-8349-6b1dea309a3a,138,196,224,8
bf4b1389-a817-4e39-b5a0-212830d3cd5f,92,260,160,52
6d53e18d-05e7-48dd-a040-f4a90c2192f6,88,236,178,62
920f2da0-7599-4425-b76a-ec2324821ddc,102,194,212,56
f3537bf6-38b6-4904-a17b-8da031d3f504,134,154,190,84
17d094b2-7a21-40c5-8da8-6b4b098ed1a9,78,162,140,182
1f779d54-d941-446b-ac8e-908f6fc5f634,138,92,260,72
283a6717-8437-45c0-8e42-68207fabfa80,144,90,248,80
e5d7db02-4667-49a3-81e0-eff65c6a85cb,112,150,212,88
bec2ccda-a6f9-413a-aafc-9060b1412efc,80,198,132,150
28fd2a42-43f8-4ef5-acf7-8ee5dc89c49f,82,206,188,84
2b571cc5-64f1-45f7-afee-3318dd39b39b,62,274,148,76
15dab50c-4748-4ef2-8e75-c8ebf3693905,70,318,150,22
4ce4286f-6bfc-4f2e-b369-b5ae8071efad,120,134,268,36
6f9e4616-d3ff-4a1f-92b7-b16b66cd4aa2,132,128,242,56
6c53b14d-c8db-4504-a6db-0a9e5449e16e,122,172,218,46
f567c681-bf13-4c83-bd29-651932ed7660,52,312,124,70
8eb0501d-fc81-4a76-8673-4f7c552e7704,138,152,234,34
2d2836af-4700-4895-ae33-867171902678,100,218,188,52
bf8183a9-a0c2-4506-8269-4f799566ec1e,94,188,228,48
f56aec64-c533-4b83-b810-388351930654,128,142,256,30
eef308bd-2917-46fd-ac4f-4a3bac558a07,104,70,302,80
ca5f0dda-474b-4b89-afb0-7df60bca1c8d,80,290,138,48
75e6f678-d814-4112-a438-a8c0ca73975d,148,82,320,6
71111e08-4cb7-4a5d-b601-c83e27bb8cc7,90,216,204,46
72a8918d-fb7f-4e72-8886-ef6aef4aab64,126,142,232,54
78ce710c-dae1-4a65-9689-c672740889cc,100,166,226,62
3283dbcd-ee5b-44b6-abfe-100d5e2b9b9a,136,134,222,62
24cc77db-af8c-4c82-850b-483c276ef6c5,122,102,268,62
de17bee1-8f32-458a-b9a4-0a1bdfc04596,148,112,246,48
367cf9e1-fdff-4315-b63d-7a97eb0d457c,92,196,204,60
43e1bb6a-f767-4441-955d-f7bbba387168,110,142,244,56
42d32a4d-cc7b-4757-835a-76b57a5d0e4b,172,62,310,8
b75cced6-b8c2-4f98-afb7-e082d2e583fe,148,80,294,30
bc9a9c37-1860-46a9-ab8f-e433ce695e41,116,162,182,90
90e0dbcb-5fa9-4223-87ac-5980b266ed00,90,186,218,56
d510a3c3-5cdf-4678-a46d-aa2616488adb,100,164,220,66
3ffa4127-8720-4e1a-a3bf-8b7318863055,66,352,92,40
2da5bc3b-9e71-449c-b5e8-8e85a4996d0a,114,170,188,76
943b7490-47e0-425f-a7a0-4e0d193013bb,118,238,184,8
6f61a812-2083-4aa4-aa39-3c50cbcd1feb,112,228,200,8
625d6abb-d3ed-47cc-9f70-fa906b180103,92,254,154,48
dd89910a-5d06-44c1-aec8-39b279d5b476,192,54,294,8
a77196a1-189a-4f0d-9dab-d1481efacc41,136,186,180,46
817ef8e6-212c-4e27-8d1b-0bea06700665,112,124,194,116
356ce46c-02da-4088-ba51-800b609ab54a,120,94,170,162
10db5e0f-42b0-4731-9a2a-f9f2331d4328,88,194,198,66
723632aa-0934-4dae-9398-bfd3839ce620,140,132,228,46
0201bbe3-36fd-4522-9906-87f55dcbc892,124,134,254,32
c9c7a657-21ca-4a60-bf7b-f871db5b0774,96,76,306,66
fcbc97df-2c61-4144-aa5d-fa0ef23895f8,96,164,184,100
cb6aa546-15e4-48a9-b404-5bed4e88cda8,110,118,274,42
f9ceee28-595e-4e17-88ad-f25d1abdae9e,122,214,180,26
2cf879cf-ba92-43a4-a76a-996fd189a556,148,74,274,46
59d77700-a3ea-4e98-91f8-c306c04cde2b,126,130,206,80
f4d79a15-0e37-4d6d-b9b2-0787a8c98857,104,260,174,4
de9a83d5-a9bd-4f0c-b7ed-f1db84b86115,166,62,306,8
62ed699d-7589-4fb7-9c9e-6f42e1927f8a,124,172,230,16
6082e6f3-3419-489e-902c-6a76c7e39d2e,140,90,282,28
95aa67d9-48d6-4ae2-8ab8-162677c458f7,112,170,224,34
e1389eeb-c9a9-41cd-b30e-138156f40f1c,106,208,196,28
78f9b083-80dd-40b3-bd3f-df0e058d9cb0,80,262,176,20
17350b45-fbb6-403e-9c10-7ac1b64afd0e,94,144,228,72
59073550-a954-4fe5-986c-8b3759b461a4,64,200,108,166
3bc4e774-2bae-4768-a717-b77cb5bc075b,122,130,204,82
ffe12998-9c9c-4e25-817f-b4805895354f,70,268,110,90
5ed59eb4-1d2c-4f94-9097-ff316ed78643,132,96,276,34
90f8e9c2-fcbc-42d2-ad81-72fc7b222d23,144,102,258,32
fb687be0-b73a-4ce1-bdfc-c285a1b442ff,72,156,140,168
db849a8e-9e6a-4668-b283-a40c38c32dce,94,154,206,82
cbda659f-2844-486e-b1fb-ec9e21e2cee5,146,106,248,36
36048db1-5577-4af2-8b3b-9289c3fc8827,106,186,198,44
49b0aaed-2e84-4fb8-848d-13f617ee05ee,108,118,262,46
99de707e-9985-4eec-ae8b-4bffc954d7a9,124,154,226,30
ce6510c2-5d07-4db9-9dc9-cbb399cc117b,112,166,200,54
aeede5b0-3675-40ff-8677-1bc139a75a31,106,156,188,82
