KEGG	Percent	Count
K07979	0.000108585	11
K01356	7.89712E-05	8
K07137	7.89712E-05	8
K02838	7.89712E-05	8
K12506	0.000128328	13
K21562	4.9357E-05	5
K00826	2.96142E-05	3
K09132	9.8714E-06	1
K07076	3.94856E-05	4
K04759	0.001184568	120
K04758	8.88426E-05	9
K00031	6.90998E-05	7
K01926	9.8714E-06	1
K00823	7.89712E-05	8
K01190	1.97428E-05	2
K01681	0.000148071	15
K07317	1.97428E-05	2
K00925	7.89712E-05	8
K02493	0.000325756	33
K02835	0.000157942	16
K01868	0.00035537	36
K14761	2.96142E-05	3
K02338	0.000148071	15
K02902	8.88426E-05	9
K20480	0.001520196	154
K03629	0.000306013	31
K00817	7.89712E-05	8
K02909	0.000542927	55
K02528	0.000384985	39
K03628	0.000720612	73
K15986	0.000809455	82
K02945	0.000276399	28
K09024	0.000167814	17
K18142	9.8714E-06	1
K06941	1.97428E-05	2
K18887	9.8714E-06	1
K21395	1.97428E-05	2
K18218	1.97428E-05	2
K18888	9.8714E-06	1
K03545	0.000177685	18
K01358	1.97428E-05	2
K06861	5.92284E-05	6
K13195	0.000394856	40
K02065	1.97428E-05	2
K06024	1.97428E-05	2
K02073	0.000148071	15
K03977	0.000345499	35
K19158	0.000157942	16
K03544	3.94856E-05	4
K03654	0.000187557	19
K18221	3.94856E-05	4
K01266	1.97428E-05	2
K15779	0.042249593	4280
K00850	0.013356005	1353
K06131	9.8714E-06	1
K20534	0.010493299	1063
K03442	0.003326662	337
K05807	9.8714E-06	1
K11431	0.005606955	568
K06345	9.8714E-05	10
K01424	5.92284E-05	6
K18888	4.9357E-05	5
K00831	1.97428E-05	2
K23976	9.8714E-06	1
K00764	3.94856E-05	4
K02886	4.9357E-05	5
K02926	6.90998E-05	7
K02892	4.9357E-05	5
K20478	1.97428E-05	2
K02520	1.97428E-05	2
K02887	6.90998E-05	7
K02916	9.8714E-06	1
K11927	0.000177685	18
K03429	3.94856E-05	4
K21900	3.94856E-05	4
K02838	4.9357E-05	5
K03737	0.000217171	22
K14170	1.97428E-05	2
K03596	5.92284E-05	6
K02502	1.97428E-05	2
K03686	0.000345499	35
K23170	1.97428E-05	2
K23169	4.9357E-05	5
K01934	0.000207299	21
K00943	0.000266528	27
K08303	0.000503441	51
K07082	0.000473827	48
K06400	3.94856E-05	4
K01624	1.97428E-05	2
K03305	7.89712E-05	8
K01591	0.00091804	93
K00762	0.001530067	155
K01784	0.000148071	15
K00134	0.002339522	237
K02946	0.001391867	141
K02906	0.004195345	425
K03737	1.97428E-05	2
K07137	3.94856E-05	4
K06399	1.97428E-05	2
K02926	0.001391867	141
K01520	0.000750226	76
K19165	4.9357E-05	5
K05833	0.003731389	378
K04068	0.00049357	50
K01989	0.004126245	418
K05832	0.001915052	194
K02013	0.000513313	52
K09790	0.000197428	20
K09667	3.94856E-05	4
K02015	0.000750226	76
K02874	0.000997011	101
K02904	0.000473827	48
K02961	0.001243796	126
K02982	0.002734378	277
K02878	0.00063177	64
K02965	0.001095725	111
K02890	0.00105624	107
K02892	0.001322768	134
K02886	0.003148977	319
K02895	0.000384985	39
K02931	0.001895309	192
K01870	0.000306013	31
K07459	0.000108585	11
K01448	1.97428E-05	2
K03453	4.9357E-05	5
K08851	0.000236914	24
K02313	7.89712E-05	8
K06919	1.97428E-05	2
K00525	1.97428E-05	2
K02876	0.000533056	54
K00688	0.000128328	13
K03076	0.001934794	196
K02988	0.000967397	98
K00705	6.90998E-05	7
K02907	0.0001382	14
K02933	0.001352382	137
K02994	0.001303025	132
K01872	6.90998E-05	7
K01945	4.9357E-05	5
K01491	4.9357E-05	5
K06158	1.97428E-05	2
K00602	4.9357E-05	5
K00764	2.96142E-05	3
K01933	0.000118457	12
K13444	1.97428E-05	2
K18353	3.94856E-05	4
K01026	0.000236914	24
K18206	0.00042447	43
K06901	0.000779841	79
K02495	4.9357E-05	5
K03768	4.9357E-05	5
K00762	9.8714E-05	10
K01925	0.000118457	12
K05985	6.90998E-05	7
K18353	1.97428E-05	2
K16153	7.89712E-05	8
K21929	2.96142E-05	3
K19075	1.97428E-05	2
K01284	5.92284E-05	6
K07571	3.94856E-05	4
K01822	0.000187557	19
K13052	1.97428E-05	2
K07015	9.8714E-06	1
K01151	7.89712E-05	8
K01785	4.9357E-05	5
K00088	0.000246785	25
K06882	7.89712E-05	8
K00929	0.000118457	12
K05946	0.000315885	32
K00768	1.97428E-05	2
K03785	4.9357E-05	5
K19156	6.90998E-05	7
K17828	0.000256656	26
K02356	0.000977269	99
K01271	0.000276399	28
K14596	0.00049357	50
K07713	0.000128328	13
K10742	9.8714E-06	1
K01589	1.97428E-05	2
K06168	1.97428E-05	2
K21572	0.000740355	75
K21573	0.001095725	111
K00903	3.94856E-05	4
K16694	9.8714E-06	1
K03744	2.96142E-05	3
K06889	0.000315885	32
K06872	0.000167814	17
K16422	0.000118457	12
K03183	9.8714E-06	1
K00014	6.90998E-05	7
K02003	6.90998E-05	7
K06217	3.94856E-05	4
K15727K02005	0.000177685	18
K01923	0.000542927	55
K02996	2.96142E-05	3
K02871	5.92284E-05	6
K21961	3.94856E-05	4
K00549	0.000236914	24
K04567	2.96142E-05	3
K03624	2.96142E-05	3
K03322	0.000246785	25
K07684	4.9357E-05	5
K18968K07679	0.000345499	35
K19225	0.000157942	16
K07710	5.92284E-05	6
K00789	0.000760098	77
K07684	0.000256656	26
K00244	3.94856E-05	4
K08986	5.92284E-05	6
K01478	0.001135211	115
K03696	0.000246785	25
K10112	0.000306013	31
K21636	5.92284E-05	6
K01990	9.8714E-06	1
K14059	1.97428E-05	2
K16555	2.96142E-05	3
K16148	1.97428E-05	2
K02484	4.9357E-05	5
K24180	1.97428E-05	2
K07487	7.89712E-05	8
K00858	8.88426E-05	9
K03474	1.97428E-05	2
K03559	1.97428E-05	2
K01874	5.92284E-05	6
K00962	0.000148071	15
K01271	0.000187557	19
K00970	0.000128328	13
K12113	9.8714E-06	1
K00008	7.89712E-05	8
K02508	9.8714E-05	10
K01091	4.9357E-05	5
K18682	0.000108585	11
K02470	3.94856E-05	4
K06872	7.89712E-05	8
K01129	0.000118457	12
K01686	9.8714E-05	10
K00362	3.94856E-05	4
K01737	3.94856E-05	4
K00554	3.94856E-05	4
K02884	5.92284E-05	6
K02959	3.94856E-05	4
K03106	0.000217171	22
K02337	5.92284E-05	6
K07025	0.000157942	16
K03775	3.94856E-05	4
K03671	3.94856E-05	4
K10026	1.97428E-05	2
K02967	0.000148071	15
K02357	0.000384985	39
K03495	6.90998E-05	7
K01995	1.97428E-05	2
K02443	3.94856E-05	4
K03501	3.94856E-05	4
K01996	2.96142E-05	3
K12678	1.97428E-05	2
K01997	3.94856E-05	4
K01998	5.92284E-05	6
K01999	0.000335628	34
K19286	9.8714E-05	10
K01880	0.000157942	16
K03075	1.97428E-05	2
K08303	5.92284E-05	6
K01196	0.000217171	22
K07405	3.94856E-05	4
K16150	7.89712E-05	8
K07040	0.000296142	30
K01953	1.97428E-05	2
K03977	7.89712E-05	8
K00945	9.8714E-06	1
K03759	1.97428E-05	2
K01584	5.92284E-05	6
K20608	1.97428E-05	2
K01262	1.97428E-05	2
K03737	0.000306013	31
K01972	0.000227042	23
K14699	1.97428E-05	2
K01756	8.88426E-05	9
K08986	3.94856E-05	4
K00147	0.000148071	15
K01958	1.97428E-05	2
K03152	3.94856E-05	4
K09698	7.89712E-05	8
K02066	1.97428E-05	2
K03670	7.89712E-05	8
K02341	9.8714E-06	1
K10918	2.96142E-05	3
K06882	0.000789712	80
K03669	6.90998E-05	7
K13677	9.8714E-06	1
K01869	0.000207299	21
K07735	0.000128328	13
K08344	1.97428E-05	2
K03431	2.96142E-05	3
K03527	1.97428E-05	2
K17732	4.9357E-05	5
K08600	2.96142E-05	3
K03469	9.8714E-06	1
K07566	9.8714E-06	1
K07171	9.8714E-05	10
K08320	2.96142E-05	3
K03631	5.92284E-05	6
K12960	1.97428E-05	2
K23753	0.00035537	36
K21563	9.8714E-06	1
KdpDK07646	1.97428E-05	2
K00008	9.8714E-06	1
K03455	6.90998E-05	7
K05515	6.90998E-05	7
K03609	3.94856E-05	4
K01034	0.000197428	20
K01271	9.8714E-06	1
K18138	5.92284E-05	6
K13993	0.012882177	1305
K04077	3.94856E-05	4
K07080	1.97428E-05	2
K02879	0.000394856	40
K03040	0.000394856	40
K02518	0.0001382	14
K02952	3.94856E-05	4
K02919	0.000128328	13
K02986	9.8714E-05	10
K02948	9.8714E-05	10
K02015	3.94856E-05	4
K17320	0.000552798	56
K01571	3.94856E-05	4
K03651	1.97428E-05	2
K21572	2.96142E-05	3
K01924	1.97428E-05	2
K06940	9.8714E-06	1
K06925	1.97428E-05	2
K01939	6.90998E-05	7
K06934	5.92284E-05	6
K01687	7.89712E-05	8
K01925	0.000148071	15
K03298	9.8714E-06	1
K11527	9.8714E-06	1
K01939	4.9357E-05	5
K00088	0.00035537	36
K03798	0.00042447	43
K15780	7.89712E-05	8
K01649	1.97428E-05	2
K03308	7.89712E-05	8
K20452	6.90998E-05	7
K02939	0.000296142	30
K22927	0.000503441	51
K04075	0.000306013	31
K02314	0.000483699	49
K18346	2.96142E-05	3
K01791	9.8714E-06	1
K00052	3.94856E-05	4
K20453	1.97428E-05	2
K09765	3.94856E-05	4
K19273	2.96142E-05	3
K01006	0.000207299	21
K14059	1.97428E-05	2
K22441	2.96142E-05	3
K09811	5.92284E-05	6
K01491	4.9357E-05	5
K02956	0.001312896	133
K00962	0.004343416	440
K03106	3.94856E-05	4
K03310	9.8714E-05	10
K01990	1.97428E-05	2
K02032	8.88426E-05	9
K02687	6.90998E-05	7
K20265	0.000335628	34
K05694	0.000286271	29
K01520	6.90998E-05	7
K01567	1.97428E-05	2
K19611	0.000197428	20
K01849	9.8714E-06	1
K01191	7.89712E-05	8
K03426	3.94856E-05	4
K05996	8.88426E-05	9
K12574	0.000651512	66
K07497	1.97428E-05	2
K00606	3.94856E-05	4
K01447	7.89712E-05	8
K16919	5.92284E-05	6
K00931	0.000256656	26
K01934	0.000957526	97
K01756	0.000217171	22
K02563	1.97428E-05	2
K03743	0.000157942	16
K00969	1.97428E-05	2
K16699	1.97428E-05	2
K11931	5.92284E-05	6
K02837	9.8714E-06	1
K07258	3.94856E-05	4
K16328	0.000276399	28
K18218	0.000177685	18
K00059	0.000375113	38
K04112	3.94856E-05	4
K03076	4.9357E-05	5
K02907	9.8714E-06	1
K02876	0.000157942	16
K07493	9.8714E-05	10
K03737	0.000927912	94
K21573	9.8714E-05	10
K07391	0.00042447	43
K01491	0.000118457	12
K01934	7.89712E-05	8
K02199	9.8714E-05	10
K02035	0.000434342	44
K03151	0.000187557	19
K03596	1.97428E-05	2
K07776	9.8714E-05	10
K03215	0.000384985	39
K19309	3.94856E-05	4
K02109	6.90998E-05	7
K02110	3.94856E-05	4
K02111	0.000325756	33
K02133	0.000789712	80
K02115	0.000167814	17
K04069	0.001470839	149
K19338	5.92284E-05	6
K02484	1.97428E-05	2
K22476	0.001678138	170
K03091	1.97428E-05	2
K14792K02945	0.000681127	69
K02108	0.010098443	1023
K10804	0.003938689	399
K04486	9.8714E-06	1
K15987	1.97428E-05	2
K11717	3.94856E-05	4
K14441	7.89712E-05	8
K09132	2.96142E-05	3
K07076	4.9357E-05	5
K01610	0.001381996	140
K03705	2.96142E-05	3
K02519	0.000167814	17
K03695	0.000296142	30
K01923	3.94856E-05	4
K01804	0.004116374	417
K07277	1.97428E-05	2
K04043	0.000651512	66
K01271	0.00049357	50
K00656	0.003089748	313
K02824	1.97428E-05	2
K07016	0.000177685	18
K03703	0.000276399	28
K06023	5.92284E-05	6
K03686	5.92284E-05	6
K01937	0.000296142	30
K03798	0.000977269	99
K06183	1.97428E-05	2
K02407	0.000157942	16
K11212	4.9357E-05	5
K19424	1.97428E-05	2
K08364	1.97428E-05	2
K01534	7.89712E-05	8
K03324	1.97428E-05	2
K02036	1.97428E-05	2
K02037	1.97428E-05	2
K02038	1.97428E-05	2
K21903	2.96142E-05	3
K04077	9.8714E-05	10
K07079	0.000118457	12
K18908	9.8714E-06	1
K08174	7.89712E-05	8
K06878	4.9357E-05	5
K02519	0.000157942	16
K05515	0.000483699	49
K03608	6.90998E-05	7
K03609	0.000661384	67
K07258	0.001154954	117
K05837	0.00063177	64
K09681	9.8714E-06	1
K00689	0.000167814	17
K02600	0.000128328	13
K01005	1.97428E-05	2
K07085	3.94856E-05	4
K07742	3.94856E-05	4
K01427	0.000108585	11
K16052	0.000108585	11
K03152	5.92284E-05	6
K03191	9.8714E-06	1
K03188	1.97428E-05	2
K07651	7.89712E-05	8
K02039	1.97428E-05	2
K03190	1.97428E-05	2
K06518	9.8714E-06	1
K06952	8.88426E-05	9
K01269	3.94856E-05	4
K01243	1.97428E-05	2
K13993	0.000384985	39
K06882	0.000572541	58
K17551	9.8714E-05	10
K00018	9.8714E-05	10
K17318	0.0001382	14
K01714	9.8714E-06	1
K21573	3.94856E-05	4
K21572	1.97428E-05	2
K19334	9.8714E-06	1
K01818	1.97428E-05	2
K02338	1.97428E-05	2
K02906	1.97428E-05	2
K14761	9.8714E-06	1
K00677	5.92284E-05	6
K19333	1.97428E-05	2
K18967	0.000148071	15
K23508	0.000148071	15
K07720	9.8714E-05	10
K20525	0.000217171	22
K02027	0.000236914	24
K07718	4.9357E-05	5
K02025	3.94856E-05	4
K03798	0.00239875	243
K03218	9.8714E-05	10
K06223	8.88426E-05	9
K01448	0.000503441	51
K02005	3.94856E-05	4
K07727	0.000296142	30
K01892	0.000118457	12
K00986	0.000128328	13
K07133	1.97428E-05	2
K06200	1.97428E-05	2
K00048	7.89712E-05	8
K01356	1.97428E-05	2
K01752	7.89712E-05	8
K04072	0.003218077	326
K06406	7.89712E-05	8
K03637	1.97428E-05	2
K02005	3.94856E-05	4
K02026	9.8714E-05	10
K16918	0.000118457	12
K18581	6.90998E-05	7
K02003	3.94856E-05	4
K18534	7.89712E-05	8
K11068	0.000167814	17
K03466	0.000148071	15
K21573	0.000128328	13
K03601	0.000266528	27
K01940	3.94856E-05	4
K20997	1.97428E-05	2
K08600	1.97428E-05	2
K01940	0.000128328	13
K12410	9.8714E-06	1
K01139	0.000276399	28
K00619	4.9357E-05	5
K19083	0.000868683	88
K18915	1.97428E-05	2
K01810	0.00246785	250
K06385	1.97428E-05	2
K19084	0.003543833	359
K03300	5.92284E-05	6
K01686	0.000118457	12
K18691	1.97428E-05	2
K08234	1.97428E-05	2
K22293	0.000207299	21
K01091	5.92284E-05	6
K04759	1.97428E-05	2
K01686	3.94856E-05	4
K01207	0.000345499	35
K22278	5.92284E-05	6
K00194	0.009456802	958
K14138	0.006761909	685
K14138	0.040235828	4076
K01208	0.001865695	189
K03088	0.000157942	16
K23675	0.000779841	79
K19710	0.001046368	106
K19333	0.000612027	62
K01625	0.003020649	306
K03544	0.00141161	143
K14647	5.92284E-05	6
K21071	1.97428E-05	2
K01870	0.000335628	34
K04043	0.0001382	14
K07718	0.000503441	51
K01811	3.94856E-05	4
K07720	0.00042447	43
K03614	4.9357E-05	5
K03612	5.92284E-05	6
K20487	0.0001382	14
K00826	0.000414599	42
K02926	1.97428E-05	2
K20488	8.88426E-05	9
K00259	9.8714E-05	10
K10540	0.008548633	866
K14699	5.92284E-05	6
K02906	0.0001382	14
K10541	0.000878555	89
K10542	0.002448107	248
K00975	1.97428E-05	2
K01945	3.94856E-05	4
K00194	3.94856E-05	4
K06158	0.000839069	85
K01752	4.9357E-05	5
K21021K21024	0.000256656	26
K06400	1.97428E-05	2
K10540	5.92284E-05	6
K06950	3.94856E-05	4
K00820	0.001184568	120
K03737	0.008094548	820
K00336	6.90998E-05	7
K05919	2.96142E-05	3
K01449	3.94856E-05	4
K06933	0.00035537	36
K02041	4.9357E-05	5
K02042	7.89712E-05	8
K02042	3.94856E-05	4
K01804	1.97428E-05	2
K01119	0.000108585	11
K22293	1.97428E-05	2
K00948	3.94856E-05	4
K01775	9.8714E-06	1
K12113	6.90998E-05	7
K22293	4.9357E-05	5
K01534	9.8714E-06	1
K02952	6.90998E-05	7
K02948	1.97428E-05	2
K18967	2.96142E-05	3
K05515	1.97428E-05	2
K00878	3.94856E-05	4
K00763	1.97428E-05	2
K00615	1.97428E-05	2
K03551	6.90998E-05	7
K03550	1.97428E-05	2
K02363	9.8714E-05	10
K01904	1.97428E-05	2
K00012	0.000315885	32
K07652	6.90998E-05	7
K01881	2.96142E-05	3
K07658	4.9357E-05	5
K07053	0.000197428	20
K22300	7.89712E-05	8
K21563	9.8714E-06	1
K18456	0.000108585	11
K07407	0.000217171	22
K01811	7.89712E-05	8
K02529	2.96142E-05	3
K14742	1.97428E-05	2
K06925	6.90998E-05	7
K19419	9.8714E-06	1
K02470	1.97428E-05	2
K01866	1.97428E-05	2
K14954	1.97428E-05	2
K02232	9.8714E-06	1
K02863	3.94856E-05	4
K01687	5.92284E-05	6
K18235	4.9357E-05	5
K06399	1.97428E-05	2
K19355	1.97428E-05	2
K03588	1.97428E-05	2
K22719	1.97428E-05	2
K06409	7.89712E-05	8
K01223	0.001312896	133
K03647	0.000108585	11
K23242	6.90998E-05	7
K01925	1.97428E-05	2
K03569	2.96142E-05	3
K01195	6.90998E-05	7
K02172	1.97428E-05	2
K03070	0.001964409	199
K02836	0.00098714	100
K02027	0.000246785	25
K02203	9.8714E-06	1
K08302	1.97428E-05	2
K00917	5.92284E-05	6
K00004	3.94856E-05	4
K22251	6.90998E-05	7
K10440	2.96142E-05	3
K17213	8.88426E-05	9
K02824	3.94856E-05	4
K03726	0.000542927	55
K19225	1.97428E-05	2
K03311	5.92284E-05	6
K19360	1.97428E-05	2
K02863	7.89712E-05	8
K02015	1.97428E-05	2
K02015	1.97428E-05	2
K02016	1.97428E-05	2
K03924	1.97428E-05	2
K19294	0.000197428	20
K19295	0.000227042	23
K21471	1.97428E-05	2
K02867	6.90998E-05	7
K18234	1.97428E-05	2
K06345	0.001431353	145
K00661	4.9357E-05	5
K01740	1.97428E-05	2
K05808	0.000394856	40
K00215	0.000513313	52
K01714	0.000621898	63
K02357	0.000187557	19
K03798	0.000177685	18
K03596	0.006801395	689
K00754	3.94856E-05	4
K22226	0.000148071	15
K01755	0.000286271	29
K01940	0.000315885	32
K02906	5.92284E-05	6
K02946	0.000118457	12
K10773	0.011263268	1141
K23237	0.000236914	24
K07025	0.004945572	501
K02355	0.000434342	44
K05342	3.94856E-05	4
K01939	2.96142E-05	3
K02172	1.97428E-05	2
K01689	0.000315885	32
K18959	0.000167814	17
K00873	3.94856E-05	4
K02834	3.94856E-05	4
K07407	0.000552798	56
K10118	3.94856E-05	4
K10119	3.94856E-05	4
K02099	3.94856E-05	4
K10117	7.89712E-05	8
K15923	1.97428E-05	2
K07137	5.92284E-05	6
K15022	0.00035537	36
K16318	3.94856E-05	4
K00135	0.000947654	96
K22441	1.97428E-05	2
K03312	0.000128328	13
K01474	0.001539938	156
K18471	0.000690998	70
K01876	5.92284E-05	6
K11529	0.000108585	11
K07452	0.068764175	6966
K01473	0.001026626	104
K10421	0.062801849	6362
K06400	1.97428E-05	2
K02520	2.96142E-05	3
K19337	0.000118457	12
K13280	0.051074625	5174
K01689	7.89712E-05	8
K07491	0.008311719	842
K17836	0.008055063	816
K00297	8.88426E-05	9
K01990	0.000197428	20
K02968	1.97428E-05	2
K06882	3.94856E-05	4
K22522	0.00141161	143
K07076	0.002230936	226
K03327	0.003267434	331
K01515	0.001164825	118
K11753	0.001697881	172
K01193	1.97428E-05	2
K03294	1.97428E-05	2
K01953	0.010898026	1104
K01308	0.001934794	196
K03696	1.97428E-05	2
K03388	4.9357E-05	5
K00125	0.000167814	17
K14127	0.000108585	11
K17996	0.000128328	13
K02874	1.97428E-05	2
K02886	0.000681127	69
K02926	0.000434342	44
K02892	0.000394856	40
K05597	1.97428E-05	2
K07795	9.8714E-05	10
K12950	5.92284E-05	6
K07636	0.000118457	12
K17318	0.000898297	91
K03629	1.97428E-05	2
K02956	2.96142E-05	3
K01945	0.000454084	46
K03699	0.000286271	29
K02003	4.9357E-05	5
K05349	0.001085854	110
K00854	0.000789712	80
K04486	1.97428E-05	2
K00761	0.000197428	20
K00215	5.92284E-05	6
K01714	0.000148071	15
K06872	0.001224054	124
K02824	0.000246785	25
K23121	1.97428E-05	2
K18707	0.000148071	15
K11184	0.005310813	538
K07447	2.96142E-05	3
K03043	4.9357E-05	5
K00962	1.97428E-05	2
K02358	9.8714E-06	1
K16698	1.97428E-05	2
K03498	1.97428E-05	2
K20444	1.97428E-05	2
K01714	1.97428E-05	2
K00648	1.97428E-05	2
K06987	1.97428E-05	2
K00681	1.97428E-05	2
K02358	0.000217171	22
K03839	9.8714E-05	10
K02863	0.000306013	31
K02601	0.000256656	26
K02867	8.88426E-05	9
K02913	1.97428E-05	2
K03073	1.97428E-05	2
K08600	1.97428E-05	2
K13059	0.000118457	12
K00826	9.8714E-06	1
K02338	1.97428E-05	2
K19064	9.8714E-05	10
K18012	1.97428E-05	2
K15633	0.004619815	468
K18012	9.8714E-06	1
K06200	8.88426E-05	9
K01009	0.000118457	12
K03451	0.000197428	20
K01009	1.97428E-05	2
K00927	0.006584224	667
K01512	0.002339522	237
K00134	0.033098805	3353
K01258	1.97428E-05	2
K01803	0.00260605	264
K19302	0.003297048	334
K24456	0.006495381	658
K13788	1.97428E-05	2
K18013	9.8714E-06	1
K08978	0.000720612	73
K03077	0.00091804	93
K00264	9.8714E-05	10
K01810	0.000187557	19
K11063	0.000572541	58
K23163	3.94856E-05	4
K03604	1.97428E-05	2
K07335	0.000187557	19
K01156	0.000552798	56
K04486	1.97428E-05	2
K02503	0.000306013	31
K07473	9.8714E-06	1
K01872	0.005261456	533
K19092	9.8714E-06	1
K02238	0.00035537	36
K09685	0.000523184	53
K05985	0.000365242	37
K03580	1.97428E-05	2
K02340	0.000700869	71
K03091	1.97428E-05	2
K01972	1.97428E-05	2
K18908	1.97428E-05	2
K16554	7.89712E-05	8
K02337	2.96142E-05	3
K01803	0.000296142	30
K00134	0.000207299	21
K00927	7.89712E-05	8
K03168	1.97428E-05	2
K06926	1.97428E-05	2
K03615	0.013405362	1358
K00016	0.000908169	92
K05777	5.92284E-05	6
K02054	1.97428E-05	2
K09121	9.8714E-06	1
K06167K00784	0.0001382	14
K01409	3.94856E-05	4
K19181	5.92284E-05	6
K06400	9.8714E-05	10
K03555	1.97428E-05	2
K06400	1.97428E-05	2
K01868	9.8714E-05	10
K14058	9.8714E-06	1
K09946	1.97428E-05	2
K03785	1.97428E-05	2
K01270	0.000148071	15
K10421	0.000207299	21
K11641	1.97428E-05	2
K00681	0.000157942	16
K18349	1.97428E-05	2
K08303	6.90998E-05	7
K00602	1.97428E-05	2
K08723	9.8714E-06	1
K15770	0.000454084	46
K01208	0.000296142	30
K15771	0.000256656	26
K20492	1.97428E-05	2
K09779	1.97428E-05	2
K10193	1.97428E-05	2
K18888	9.8714E-06	1
K10192	0.001243796	126
K18887	3.94856E-05	4
K16179	0.000118457	12
K07496	0.000177685	18
K06396	1.97428E-05	2
K03106	0.000118457	12
K06390	1.97428E-05	2
K06894	0.000286271	29
K07588	9.8714E-05	10
K16842	1.97428E-05	2
K07652	9.8714E-06	1
K16841	7.89712E-05	8
K03310	2.96142E-05	3
K02003	1.97428E-05	2
K01126	0.000177685	18
K03525	0.0001382	14
K16785	5.92284E-05	6
K02355	3.94856E-05	4
K02950	0.000128328	13
K02992	0.000108585	11
K03046K13797	0.001934794	196
K21024	6.90998E-05	7
K21563	1.97428E-05	2
K07106	1.97428E-05	2
K03650	4.9357E-05	5
K08968	2.96142E-05	3
K07403	5.92284E-05	6
K08986	6.90998E-05	7
K01676	2.96142E-05	3
K23424	0.000187557	19
K03699	0.000404727	41
K02392	0.000246785	25
K02395	5.92284E-05	6
K03043	0.000414599	42
K17319	1.97428E-05	2
K17320	0.000177685	18
K15738	0.000157942	16
K00459	5.92284E-05	6
K06413	9.8714E-06	1
KAP_NTPase	1.97428E-05	2
K22278	1.97428E-05	2
K17713	9.8714E-05	10
K01915	0.000197428	20
K22081	9.8714E-06	1
K22083	9.8714E-06	1
K07727	3.94856E-05	4
K03088	6.90998E-05	7
K03704	0.001174697	119
K00784	0.000394856	40
K14792K02945	0.009032331	915
K01356	0.000927912	94
K02124	0.000552798	56
K02120	0.000671255	68
K02123	0.003306919	335
K02117	0.002625792	266
K06168	9.8714E-06	1
K02118	0.001944666	197
K02121	0.000236914	24
K15580	0.000621898	63
K07729	0.000454084	46
K18115	5.92284E-05	6
K13573	1.97428E-05	2
K07221	0.000128328	13
K07488	0.000217171	22
K07487	7.89712E-05	8
K06400	0.000266528	27
K03544	0.000266528	27
K06380	3.94856E-05	4
K01051	6.90998E-05	7
K03615	0.0001382	14
K03088	9.8714E-06	1
K01358	9.8714E-05	10
K20742	3.94856E-05	4
