Percent subgroups	3_GP_06_08_10_	4_GP_06_08_09_10_	2_GP_06_09_	2_GP_06_08_	1_GP_09_	1_GP_08_	2_GP_08_10_	3_GP_06_09_10_	2_GP_06_10_	3_GP_06_08_09_	1_GP_06_	2_GP_08_09_	1_GP_10_	3_GP_08_09_10_	2_GP_09_10_	OnePepPercent
0.07220409951799016	0	1091634	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.07166853303471445	0	1088026	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.07123034227567067	0	1085056	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.0709869029650908	0	1083396	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.07035396075758313	0	1079054	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06991576999853936	0	1076030	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06972101855007547	0	1074678	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06913676420468377	0	1070598	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06899070061833584	0	1069572	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06840644627294415	0	1065444	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.0679195676517844	0	1061984	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06733531330639271	0	1057808	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.06670237109888505	0	1053608	0	0	0	0	0	370	0	0	0	0	0	1894	0	0.0
0.06606942889137737	0	1049032	0	0	0	0	0	370	0	0	0	0	0	1894	0	0.0
0.06563123813233361	0	1045846	0	0	0	0	0	370	0	0	0	0	0	1894	0	0.0
0.06514435951117387	0	1042642	0	0	0	0	0	370	0	0	0	0	0	1538	0	0.0
0.06456010516578217	0	1038346	0	0	0	0	0	370	0	0	0	0	0	1538	0	0.0
0.06407322654462243	0	1034746	0	0	0	0	0	370	0	0	0	0	0	1538	0	0.0
0.06363503578557865	0	1031488	0	0	0	0	0	370	0	0	0	0	0	1538	0	0.0
0.06329422075076684	0	1028940	0	0	0	0	0	370	0	0	0	0	0	1538	0	0.0
0.06295340571595501	0	1026378	0	0	0	0	0	370	0	0	0	0	0	1538	0	0.0
0.06217439992209942	0	1020858	0	0	0	0	0	370	0	0	0	0	0	1170	0	0.0
0.06159014557670773	0	1016788	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.06120064267977993	0	1013812	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.06081113978285214	0	1010820	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.06037294902380837	0	1007436	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.05988607040264862	0	1003656	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.05920444033302498	0	998336	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.058814937436097184	0	995280	0	0	0	0	0	0	0	0	0	0	0	1170	0	0.0
0.05823068309070549	0	991056	0	0	0	0	0	0	0	0	0	0	0	786	0	0.0
0.05769511660742977	0	986810	0	0	0	0	0	0	0	0	0	0	0	786	0	0.0
0.057256925848386	0	983318	0	0	0	0	0	0	0	0	0	0	0	786	0	0.0
0.05691611081357418	0	980588	0	0	0	0	0	0	0	0	0	0	0	786	0	0.0
0.05628316860606651	0	975884	0	0	0	0	0	0	0	0	0	0	0	394	0	0.0
0.05565022639855884	0	971156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05535809922586299	0	968780	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05501728419105117	0	965994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05462778129412337	0	962794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05428696625931155	0	959980	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.053994839086615704	0	957556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05375139977603583	0	955526	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.053459272603339984	0	953078	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05311845756852816	0	950208	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05268026680948439	0	946500	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.052485515361020495	0	944844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05219338818832465	0	942348	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0520960124640927	0	941512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0517065095671649	0	938152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.051414382394469056	0	935620	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.050976191635425286	0	931804	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.050732752324845413	0	929674	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.05024587370368567	0	925394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.050002434393105796	0	923244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.049758995082525924	0	921084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04951555577194605	0	918914	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04897998928867033	0	914118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04863917425385851	0	911052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.048347047081162664	0	908412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.048152295632698766	0	906644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04786016846000292	0	903980	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04766541701153902	0	902196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04742197770095915	0	899956	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04708116266614733	0	896806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04688641121768343	0	894998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04625346901017576	0	889096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
